tanggal,tweets,username,retweet,source,hashtags
2020-04-26 22:57:35,"Peneliti CITA Dwinda Rahman, ada bbrp ttg utama efektivitas dana stimulus terkait validasi data, mekanisme penyaluran, dan pengawasan dana pascapemerintah pusat menerbitkan Perppu, PP, Keppres, dan Perpres perubahan APBN terkait stimulus ekonomi dalam menghadapi Covid-19.",CITA_Research,4,Twitter Web App,[]
2020-04-26 22:57:35,"Bismillah. Jajan sambil berdonasi yuk di (IG) @ sweetbaboonbox. Jajan sesuka mu dan otomatis kamu sudah ikut berdonasi di #CebanPertama untuk saudara-saudara kita yang terkena dampak pandemi Corona
.
Silahkan di pilih jajanan kesukaan mu

#CebanPertama #LebihGapapa #Donasi https://t.co/2A0Z1QeqUf",JBSB_30,2,Twitter for Android,"['CebanPertama', 'CebanPertama', 'LebihGapapa', 'Donasi']"
2020-04-26 22:57:29,"Mumpung #dirumahaja dan #ramadan mari kita perbanyak ilmu bersama para kyai dari berbagai penjuru Nusantara.
.
Hanya di NU Channel @ NU Channel https://t.co/9nvJ1C0CdN",nuchannels,0,Instagram,"['dirumahaja', 'ramadan']"
2020-04-26 22:57:16,"@Rzkyfhrz Iya.. Coba aja matinya gara gara Covid 19, kan lebih viral.",ZAQTAHTA,0,Twitter for Android,[]
2020-04-26 22:55:33,"@Prambors Semoga pandemi ini segera berakhir, semoga kita semua ibadah ramadhannya lancar dan varokah. #DOAPAGIINI #DGITM",archilakoto,1,Twitter for Android,"['DOAPAGIINI', 'DGITM']"
2020-04-26 22:55:21,"@ikramwiese Kalo boleh usul, Tony Stark mati gara gara Corona, bagaimana? Dan thanos mati gara gara muntaber?",ZAQTAHTA,0,Twitter for Android,[]
2020-04-26 22:55:20,"Tunjukin rasa sayang kamu sama orang di kampung halaman dengan ngga mudik.
Cukup #DiRumahAja #JanganMudik #JanganMudikDulu",GeminiMan88,0,Twitter for Android,"['DiRumahAja', 'JanganMudik', 'JanganMudikDulu']"
2020-04-26 22:55:05,Sebenarnya Kapan Virus Corona Pertama Kali Masuk Indonesia? https://t.co/mBSnri9pDb,lawjusticeco,0,dlvr.it,[]
2020-04-26 22:53:56,Biarlah virus Corona yang membuktikan. Indikator obyektifnya: penambahan warga DKI yang terinfeksi virus Corona dari waktu ke waktu harus menurun.  https://t.co/IX6DviZdlk?,RustamIbrahim,0,Twitter Web App,[]
2020-04-26 22:51:18,MasyaAllah hikmah pandemi https://t.co/JuYTO5OqF2,R_Awalludin,0,Twitter for Android,[]
2020-04-26 22:50:36,@detikcom bisa gak sii bucinnya ditunda sehabis pandemi?? yaallah ngakak,aminah9_,0,Twitter for iPhone,[]
2020-04-26 22:50:15,"Terima Kasih Covid-19, istirahat ku panjanggg:((",tomirizqiawan,0,Twitter for Android,[]
2020-04-26 22:50:04,"Dinar Candy kini juga tengah berada di rumah saja akibat Pandemi Corona. Lantaran di rumah aja, Dinar Candy justru jadi ngebet nikah nih. https://t.co/eMofaXFpzM",detikhot,0,Echobox Social,[]
2020-04-26 22:49:53,Bill Gates: Vaksin Covid-19 Siap dalam 12 Bulan https://t.co/kBBpJPC1Ao https://t.co/2Vei2oeYsK,InvestorID,0,Investor Daily,[]
2020-04-26 22:49:43,"Bersyukur banget. Saat pandemi begini, pas sama bulan puasa. Lumayan ngirit di saat bokek melintir begini.",meongjar,0,Twitter for Android,[]
2020-04-26 22:49:05,"Awal Perdagangan Senin (27/4), Pasar Mata Uang Stabil di Tengah Tanda-Tanda Positif Kasus Covid-19 https://t.co/BcF0yCqM6P",Bisniscom,3,dlvr.it,[]
2020-04-26 22:48:23,@thoriqul_haq Corona ndang minggat....Aamiiiin🤲,just_cross,0,Twitter for Android,[]
2020-04-26 22:47:32,"Semenjak corona mba ida di pulangin, terus jadi yang beres2 rumah aku. Sekarang semenjak puasa beres2 rumahnya abis sahur terus langsung mandi, ini bukan april soalnya rajin mandi wkwkwk 🤣🤣",ApriliaFW,0,Twitter for iPhone,[]
2020-04-26 22:46:43,"😊😊😊
Viral video gadis Garut dievakuasi petugas ber-APD. Dikira terjangkit virus Corona, ternyata gadis itu pingsan diputusin pacar. https://t.co/hkLbzzAPIV",Aryprasetyo85,13,Twitter for Android,[]
2020-04-26 22:46:28,hidup sudah cukup sulit tanpa pandemi 😔 https://t.co/ENxUJhHssN,Tommysatria,0,Twitter for Android,[]
2020-04-26 22:46:00,"Selamat pagi #MinaMania!

Mari awali minggu ini dengan doa.

Semangat puasa di hari keempat &amp; tetap #dirumahaja ya!",puslatluhkp,1,Twitter for iPhone,"['MinaMania', 'dirumahaja']"
2020-04-26 22:45:59,"Kaos cakep..
"" Our Nation Crucial Problem""

Berisi konten sebaran masalah2 terbesar yang ada di negeri ini.

Kaos nya katun combed 30s . Sablon nya DTG .. 

Kuys order guys.. 
Mohon bantu lambungkan yak..
Efek corona kerjaan terjun bebas🙏🙏 https://t.co/Z2XbheTvRJ",H4mk4_jakbar,0,Twitter for Android,[]
2020-04-26 22:45:29,"Semoga covid menjauh di 1 Syawal, amiin https://t.co/PmJLpyOnSi",syahrilmuhamma9,0,Twitter for Android,[]
2020-04-26 22:45:19,"Pagi yang cerah dan indah mari kita berdoa agar Bangsa dan Negara Indonesia yang kita cintai ini secepatnya bisa terbebas dari Virus Corona ini, ikuti peraturan Pemerintah Pusat dan Daerah
Dirumah aja.",eyangsurogatip1,0,Twitter for Android,[]
2020-04-26 22:44:33,"Diawal covid merebak, dibeberapa forum diskusi dgn tmn2 gw , gw selalu bahas soal ini, soal tumpang tindih birokrasi yg berpotensi membahayakan keberlangsungan warga terdampak dilevel bawah, makanya wktu Fadjroel Jubir Presiden presentasi, gw sm skali gakyakin sm program mreka https://t.co/HCaPxZMdLF",okkiardianto,0,Twitter for iPhone,[]
2020-04-26 22:44:06,"@sy4hrul_r4m4d4n Baru 23 donk yak 😂
Bedanya hampir 10 thn kita wwkwk 

ya utk.di beberapa daerah masih mungkin sampe skrg adain pesantren kilat tp berhub ada covid19 jd semua dirumah aja",prayougee,0,Twitter for Android,[]
2020-04-26 22:44:03,"Kabar Baik, Pasien Sembuh Covid-19 di Jakarta Terus Bertambah: Hingga Minggu, menurut Kepala Bidang Pencegahan dan Pengendalian Penyakit Dinas Kesehatan Provinsi DKI Jakarta, Dwi Oktavia Tatri Lestari Handayani, kasus positif di Jakarta bertambah 140… https://t.co/LLfhMi3eQz https://t.co/AAYLvZLeki",industrycoid,0,dlvr.it,[]
2020-04-26 22:43:13,Pandemi COVID-19 memaksa orang diam di rumah. Kebutuhan game online makin tinggi dan Facebook tak mau ketinggalan kereta. https://t.co/IlgBtT1sp7,detikinet,0,Echobox Social,[]
2020-04-26 22:43:12,"Yuk main! 😋
 https://t.co/b05rR3K7ff #truthortruth #dirumahaja",kikikartikas,0,Twitter for iPhone,"['truthortruth', 'dirumahaja']"
2020-04-26 22:43:03,"Tiba-tiba Pingsan, Dikira Terkena Corona, Ternyata Gara-gara Diputusin Pacar https://t.co/Q9JigKFRNU",Konfrontasi_co,0,dlvr.it,[]
2020-04-26 22:42:42,"taun kemaren beberapa hal kepending karena aku quarantine karena kondisi fisik pasca kecelakaan taun ini beberap hal pun kembali terpending karena pandemi. aku g tau rencana allah nantinya gmana, tapi aku percaya pasti baik 🙂",viaprima,0,Twitter for iPhone,[]
2020-04-26 22:42:36,"Aduh Pak Jk berikan dong Stetmen yang menyejukkan kepada Bangsa dan rakyat Indonesia yang kita cintai ini, harapan yang baik mengajak rakyat dan Pemerintah bekerja sama menanggulangi masalah Virus Corona ini. https://t.co/UftJfjtkNx",eyangsurogatip1,0,Twitter for Android,[]
2020-04-26 22:40:03,5 Gaya Kiper Legendaris Manchester United Lewati WFH Selama Pandemi Corona Covid-19 https://t.co/k3VhUlRZ9V,liputan6dotcom,0,dlvr.it,[]
2020-04-26 22:40:03,Ayah Khabib Nurmagomedov sudah menjalani tes Covid-19. https://t.co/SGVNun0MX6,republikaonline,1,roltweet,[]
2020-04-26 22:39:02,"""Tentu sesuai, malah saya bisa katakan Anies banyak plusnya dari kebanyakan kepala daerah,"" ucap Syarif. https://t.co/DjyfW6FC7R",detikcom,5,Echobox Social,[]
2020-04-26 22:39:01,"Viral video gadis Garut dievakuasi petugas ber-APD. Dikira terjangkit virus Corona, ternyata gadis itu pingsan diputusin pacar. https://t.co/koQhAbFlfN",detikcom,2700,Echobox Social,[]
2020-04-26 22:38:42,"Nongkrong jadi ikut-ikutan digital, ooohh iyaa ibadah jug, terus apa lagi yah, banyak dah pokoknya mah. Yaaa itu barusan sedikit cerita gua selama pandemi, oiya satu lgi men hikmahnya, bikin kalian tertawa.",simasbrengosss,0,Twitter for Android,[]
2020-04-26 22:38:41,Hari ke-43 #dirumahaja,AzzamRivan,0,Twitter Web App,['dirumahaja']
2020-04-26 22:38:36,"I don't care... mau beda kek mau gak beda kek, yang penting si covid19 musnah. Udah itu ajaaaaaaa.....",poetraops,0,Twitter for Android,[]
2020-04-26 22:38:34,Jumlah Pasien Sembuh Covid-19 di Jatim Capai 140 Orang https://t.co/aMG7439xrF https://t.co/DKWL8FBFR6,Beritabaruco,1,dlvr.it,[]
2020-04-26 22:38:32,"Parah, Bomber Everton Pesta Bareng Model di Tengah Krisis Virus Corona https://t.co/q9Kbwq8Cbg",VIVAbola,2,dlvr.it,[]
2020-04-26 22:37:55,@RizkySyawalia @dagadgetboi @ferdiriva @kisbet_ Sebelum pandemi harga normal 1 box isi 50pc hanya 20rb. Sy biasa beli di pramuka,dedyR76,0,Twitter for Android,[]
2020-04-26 22:37:21,"@wilmAn_A @CommuterLine Mas nya aja bilang, gimana covid mau kelar kalo begini, bukannya mas nya yg complain ya?, menyudutkan tanpa tau kenyataan. Mas nya udah berkontribusi apa emang buat covid kelar?",sherlymalinda_,0,Twitter for Android,[]
2020-04-26 22:37:15,"@budimandjatmiko Saya lebih kagum lagi mas sama liverpuldian, bertahun tahun nunggu trofi terancam gagal karena pandemi hehe",fahrulalpiann,0,Twitter for Android,[]
2020-04-26 22:36:41,"@BramaPutraaa Hai kak Bam, untuk pengiriman masih berjalan namun jika area tujuan ada karantina wilayah terkait covid19, maka untuk estimasi sampai tidak dpt kami janjikan :) Thx ^Tomi",JNECare,0,Socio Basic,[]
2020-04-26 22:36:39,"""Saya melihat disinfektan bisa merobohkan virus Corona dalam hitungan menit. Apakah kita bisa melakukan sesuatu, seperti dengan menyuntikkan disinfektan ke dalam tubuh atau seperti membersihkan sesuatu?"" kata Trump.

Kasian warga AS...

https://t.co/y2H4iQjmSH",eko_kuntadhi,39,Twitter Web App,[]
2020-04-26 22:36:36,Semakin lama #dirumahaja semakin banyak postingan tentang drakor 😭,Eproy_,0,Twitter for Android,['dirumahaja']
2020-04-26 22:36:05,"Marhaban Ya Ramadan 

Selamat Menjalankan Ibadah Puasa Ramadan 1441 Hijriah

Wakil Ketua Komisi VIII DPR RI TB Ace Hasan Syadzily

#BulanPuasa 
#Ramadan 
#RamadanKareem 
#RamadanMubarak 
#1441H
#DiRumahAja 
#JagaJarak 
#TundaMudik 
#StayAtHome 
#IndonesiaMelawanCOVID19 https://t.co/XybgTmynUi",DPR_RI,2,Twitter for iPhone,"['BulanPuasa', 'Ramadan', 'RamadanKareem', 'RamadanMubarak', '1441H', 'DiRumahAja', 'JagaJarak', 'TundaMudik', 'StayAtHome', 'IndonesiaMelawanCOVID19']"
2020-04-26 22:35:49,"Peduli Masyarakat Terdampak Covid-19, Perindo Sulsel Bagikan 200 Paket Beras",RatnoWistu,0,Microsoft Power Platform,[]
2020-04-26 22:35:48,"Mari berbagi kebahagiaan di bulan Ramadhan dan di tengah pandemi Covid 19 bersama LONTARA BERBAGI 
Bantuan dapat disalurkan melalui Bank :
BRI 151101014490506 a.n Ahmad Nur Azhari
Contact person: 
Ahmad Nur Azhari 085282840770
Ade savira 082287075241 
#lontaraberbagi https://t.co/DderWHHwsV",ahmadnurazhari_,0,Twitter for Android,['lontaraberbagi']
2020-04-26 22:35:18,"2020 emang bener bener dah
Ulangtahun pas ada corona
Gusi sakit pas bulan puasa

Emang paling paling dah",irpanzul,0,Twitter for Android,[]
2020-04-26 22:35:01,"@lasoyajoya  Hai kak, untuk pengiriman masih berjalan namun jika area tujuan ada karantina wilayah terkait covid19, maka untuk estimasi sampai tidak dpt kami janjikan :) Thx ^Tomi",JNECare,0,Socio Basic,[]
2020-04-26 22:33:53,"Baru dilockdown #dirumahaja 🏠 udah berasa kalau baju, tas, sepatu dll yang numpuk itu ga ada gunanya. Gimana kalau dilockdownnya dikuburan? Semua ga ada artinya, hanya ditinggalkan. Masih mau koleksi itu semua? #nunjuk",alfian_fadilah,0,Twitter Web App,"['dirumahaja', 'nunjuk']"
2020-04-26 22:33:38,"Waktu pulang kampung dulu, tidak sedikit orang bela-belain sewa mobil supaya kelihatan sukses merantau dan berbangga jadi ""orang Jakarta"", maka sekarang ""orang Jakarta"" pulang kampung tiada lagi rasa bangganya... Malah ditakuti sebagai pembawa wabah, dari zona merah...",burhan_shiddiq,0,Twitter for Android,[]
2020-04-26 22:33:19,"What's on your top list after this corona-hell is over  ? 

Me 🙋
1 olahraga outdoor
2 berjam² di perpusnas
3 kulineran jakarta bogor
4 naik mikrotrans transjak ce el 
5 ngemol swalayan tours 
6 medical check up
7 nongkri chitchat ngupi nonton",triana_jul,0,Twitter for Android,[]
2020-04-26 22:33:03,"Bertambah Lagi, Kasus Corona Hampir 9 Ribu, Sembuh Tambah 65 Orang https://t.co/GWfF2Gc9kH",lawjusticeco,0,dlvr.it,[]
2020-04-26 22:32:40,"Sholat berjamaah di masjid itu hukumnya Fardu kipayah,menjaga kesehatan itu hukumnya Fardhu ain, karena termasuk menjaga kesehatan tubuh dari keluarga dari paparan Virus Corona ini https://t.co/4WWjN5CFsj",eyangsurogatip1,0,Twitter for Android,[]
2020-04-26 22:32:34,"Akhirnya negara yg paling pelit yg akan survive. Lg wabah udah ada. Yg imun udah banyak. Yg kagak imun lu mau belain juga mati2 juga. Jadi mau habisin brp aja sama aja boong. Sama kayak org kecil yg org tua masuk rs hbs segala galanya tp ttp nyawa ga selamat.
🤔🤔 https://t.co/FZjIMGGj3C",SulaemanAnanda,0,Twitter for Android,[]
2020-04-26 22:30:40,"Peduli Masyarakat Terdampak Covid-19, Perindo Sulsel Bagikan 200 Paket Beras #TauCepatTanpaBatas . https://t.co/jbVRpdTaUq",okezonenews,1,OkezoneMobile,['TauCepatTanpaBatas']
2020-04-26 22:29:54,"@santuiinmylife iyaaa bgsttt:( padahal ak juga sangee, tpii masih aku tahan karna corona...",ipangeeee,0,Twitter for Android,[]
2020-04-26 22:29:52,"Selesai kan tuh perkara nongkrong. Tapi pas pendemi, wabah, apa-apa jdi serba digital, meeting digital, belajar digital, tapi kuatirnya gua adalah gimn klo ngewenya digital. Karena gua lebih kuatir klo hamil, proses persalinnnya di download",simasbrengosss,0,Twitter for Android,[]
2020-04-26 22:29:38,"China Uji Klinis Tiga Vaksin Corona, Salah Satunya Buatan Militer https://t.co/7YCYtD9WTr",SINDOnews,1,Twitter for Android,[]
2020-04-26 22:29:32,Komisi VIII DPR Tegaskan Tak Akan Alihkan Dana Calon Jemaah Haji untuk Penanganan Covid-19 - Mobile Akurat https://t.co/8Sf8cEVxnT,UmrohHajiInd,1,dlvr.it,[]
2020-04-26 22:29:32,Sepasang Pasutri Tak Terpisahkan Meski Sekarat Diterpa Wabah Corona https://t.co/bVeHPzIlqL,VIVAcoid,1,dlvr.it,[]
2020-04-26 22:29:31,"Masa muda gw ambayr bgt. Lulus ada Corona, mana jomblo lagi, lamaran gak ada yg manggil. 
Korona bgsd.",elyzaaal_,0,Twitter for Android,[]
2020-04-26 22:29:11,"baru sadar ternyata banyak bgt janji yg dibuat;( rasanya gampang bgt nih mulut bilang ""nanti y abis corona""",bukanbintangg,0,Twitter for Android,[]
2020-04-26 22:28:43,@RAMoya16 Semangaat!! samasama cari berkah dengan keadaan dan kondisi masing2 ya mi! InsyaAllah pandemi ini bawa berkah buat kita lebih bersyukur menjalani ibadah Ramadhan dan kehidupan kedepan :),tikaael,0,Twitter for iPhone,[]
2020-04-26 22:28:38,@Kamarrul4 @Apriil68 Mas baca lagi ya.... Data lamanya terkait dengan masyarakat rawan pangan.... Tau ga bedanya yg BLT dan yg rawan pangan? Tau ga sih bantuan sosialnya itu mencakup 2 tipe ini?  Banyakin baca deh ya.... APBD siapa yg paling banyak dianggarkan untuk Corona? DKI om apresiasi Mendagri!,ilhamjati4,0,Twitter for Android,[]
2020-04-26 22:28:08,"@MCAOps @KoeAry Si empud kaga jelas kerjanya, tidak punya rumusan UU PSBB terkait corona, anturan main si Mfud ngacak, berlandaskan fatwa MUI juga tidak, Mfud menggeneralisasi daerah tanpa pemetaan zona merah kuning hijau,Mentri kaleng - kaleng juga nih ga kreatif hanya mengandalkan Kitab UU.",SYAMSFITRI,0,Twitter for Android,[]
2020-04-26 22:27:13,@permanaMP Bubonic plague. Aku kmrn ikut webminar pak F.Budi Hardiman soal humanisme. Wabah di Italia kala itu mendorong sekularisme dan membuat masyarakat percaya science.,attraversiamo_A,0,Twitter for iPhone,[]
2020-04-26 22:26:45,"Berikanlah kesempatan untuk memikirkan pilihan masa depan tidak perlu terlalu mengejar sesuatu yang belum jelas memberikan kepastian.. 

#dirumahaja #morningmotivation #TheWorldoftheMarried",Hendrynino,0,Twitter for Android,"['dirumahaja', 'morningmotivation', 'TheWorldoftheMarried']"
2020-04-26 22:26:20,"Yaampun semenjak covid nineteen, ke klapa gading aja berasa jauh🤦🏻, makin jauh makin serem😓",___jarot,0,Twitter for iPhone,[]
2020-04-26 22:26:19,"Ya heran juga dengan si @musniumar ini ya,apa tidak ada cermin di Rumahnya ngaca dong, atau tidak ada kerjaan jadi dong relawan melawan Virus Corona ini. https://t.co/CAAZ1yiopw",eyangsurogatip1,1,Twitter for Android,[]
2020-04-26 22:26:14,"Kenapa si, di saat banyak bencana gini, masih ada aja yang sombong? People don't need to know you punya money, you punya barang branded, you bisa beli ini itu. Kalau memang ada uang lebih, kan bisa diberikan pd yg lebih membutuhkan 🧕🏻💜 #Corona",ardeagadita,0,Twitter for Android,['Corona']
2020-04-26 22:26:13,"Demi cegah penularan Covid-19, Masjid Agung Meulaboh tiadakan buka puasa gratis https://t.co/QvLhFHd5IM",republikaonline,2,roltweet,[]
2020-04-26 22:25:59,"Asli bikin ngakak tuhan 😭😭😭,,, tapi lagi corona jdi pengajian nya fiks ditunda dulu kali yaaa https://t.co/n6to8eB9Mt",FengCute99,0,Twitter Web App,[]
2020-04-26 22:25:42,"Patut disyukuri,4 Permendag memudahkan import aparatus pernapasan dan alat napas untuk menghadapi covid19 | @Kemendag @Mendag @agussuparmanto_ https://t.co/8Z0vwjAPuv",BuddyACe,0,Twitter for Android,[]
2020-04-26 22:25:38,@COVID19ID_ Eh covid pergi napa sih lo. Gua udah sebulan lebih kaga wikwik,Ayasril1,0,Twitter for Android,[]
2020-04-26 22:25:15,Posko Erick Thohir for President 2024 Sebar Bantuan Covid-19: Ini Pembusukan &gt;&gt;&gt;&gt; https://t.co/qKRCbIqSI2 #ErickThohir #BUMN #Covid-19,monitorindo,0,Twitter for Android,"['ErickThohir', 'BUMN', 'Covid']"
2020-04-26 22:24:57,"PKS Turun Bikin Gebrakan, Salurkan Bansos Corona Rp2.2 Miliar, PSI yang Menang Survei &gt;&gt;&gt;&gt; https://t.co/vvm5ovPey6 #VirusCorona #COVID19 #PSI #PKS",monitorindo,0,Twitter for Android,"['VirusCorona', 'COVID19', 'PSI', 'PKS']"
2020-04-26 22:24:44,gara gara covid-19 temen gua gaada yang ngajakin kobam.,sirmanmstln,0,Twitter for Android,[]
2020-04-26 22:24:41,"Perintah Jokowi Cuma Angin Lalu, Tes Corona 10.000 Per Hari Masih Sekadar Janji &gt;&gt;&gt;&gt; https://t.co/kIACVFhSJ7 #VirusCorona #COVID19 #Jokowi #TesCorona",monitorindo,0,Twitter for Android,"['VirusCorona', 'COVID19', 'Jokowi', 'TesCorona']"
2020-04-26 22:24:39,"Banyak cobaan banget di masa pandemi kyk gini,sedih kalo diceritain mah .",RizaL_Asfd,0,Twitter for Android,[]
2020-04-26 22:23:42,Anies Terbaik Tangani Corona karena Berani Lawan Kebijakan Luhut  https://t.co/tu8LONuE6I #VirusCorona #COVID19 #AniesBaswedan #LuhutPanjaitan,monitorindo,0,Twitter for Android,"['VirusCorona', 'COVID19', 'AniesBaswedan', 'LuhutPanjaitan']"
2020-04-26 22:23:10,"Faisal Basri: Pemerintah Tangani Wabah Corona dengan Cara Amatir, Komandannya Luhut atau Siapa? &gt;&gt;&gt;&gt;&gt; https://t.co/csWqxvNsMI #VirusCorona #COVID19 #FaisalBasri #LuhutPanjaitan",monitorindo,0,Twitter for Android,"['VirusCorona', 'COVID19', 'FaisalBasri', 'LuhutPanjaitan']"
2020-04-26 22:22:49,Masyarakat kini mulai merasakan dampak ekonomi setelah wabah Corona melanda satu bulan lebih. Kemampuan daya beli merosot seiring kurangnya penghasilan. pemerintah harus percepat pencarian anggaran bansos.Baca di @MNCkoranSINDO  hari ini https://t.co/ZSWVJYaj5o,SINDOnews,1,Twitter for Android,[]
2020-04-26 22:22:46,"Jika Vaksin Corona COVID-19 Tak Ditemukan, Sampai Kapan Manusia Dikarantina dan Jaga Jarak Sosial &gt;&gt;&gt;&gt; https://t.co/syxkXfo7Rk #VirusCorona #COVID19",monitorindo,0,Twitter for Android,"['VirusCorona', 'COVID19']"
2020-04-26 22:21:55,"@DKIJakarta @aniesbaswedan @DinsosDKI1 LAMA LAMA SEMUANYA MATI BUKAN KARNA CORONA TAPI KARNA KELAPARAN

INI SEMUA KARNA PERATURAN YANG DI LUAR NALAR LOGIKA😑",bayuoktvn,0,Twitter for Android,[]
2020-04-26 22:21:46,Pandemi virus korona telah menewaskan 22.856 orang di Prancis sejak dimulai pada awal Maret lalu.  https://t.co/FGzEfRgIQ1,mediaindonesia,0,micom,[]
2020-04-26 22:20:05,Pandemi virus korona telah menewaskan 22.856 orang di Prancis sejak dimulai pada awal Maret lalu.  https://t.co/FGzEfQZ7rr,mediaindonesia,1,micom,[]
2020-04-26 22:19:38,"Semoga bantuan ini bisa membantu memenuhi kebutuhan makanan mereka sehari-hari, supaya mereka tetap sehat dan imunnya kuat untuk menangkal covid-19 https://t.co/xVLwlAHgWl",Aryprasetyo85,1,Twitter for Android,[]
2020-04-26 22:19:36,"Dinar Candy kini juga tengah berada di rumah saja akibat Pandemi Corona. Lantaran di rumah aja, Dinar Candy justru jadi ngebet nikah nih. https://t.co/IXtVYxop3r",detikcom,6,Echobox Social,[]
2020-04-26 22:18:14,"Survei Median: Anies Nomor 1 soal Penanganan Corona, Risma Nomor 5

Yg jadi pertanyaan nomor 5 walikota atau gubernur?

koq sejajar?
atau sekarang sdh jadi walikota rasa gubernur😂?

https://t.co/RjKgQ3VXLf",PutraSaibal,0,Twitter for Android,[]
2020-04-26 22:17:56,"Bbrpa kota fav utk di kunjungin selain Yogyakarta &amp; Jakarta :
- Semarang
- Garut (Tiber Kadungora) spot bagus buat hunting 
Semoga pandemi ini cepet selesai lah
😁😁😁 https://t.co/g85VKrvEVX",Ramadhanwots_RF,0,Twitter for Android,[]
2020-04-26 22:17:54,"#FightYourFears
Kondisi Indonesia saat ini memang sedang tidak baik-baik saja. Banyak keluarga di pedesaan yang kesulitan untuk memenuhi kebutuhan sehari-hari di saat merebaknya pandemi Covid-19.

Kisah keluarga dari… https://t.co/OFCrobQwdK",relawanhitsid,0,Instagram,['FightYourFears']
